wave,conf_tv,trust,discuss,national_pride,income_inequality,party_vote,conf_gov,sign_petition,boycott,democracy,imp_family,happiness,leisure,imp_friends,imp_work,pol_interest,sex,age,educ,income,party_vote_local,party_vote2,party_vote3,survey_interest,regime_supporter,interested_pol,interested_survey,treatment,selfcens_vote,selfcens_petition,selfcens_boycott,selfcens_confgov,selfcens_democracy,selfcens_conftv,selfcens_trust,selfcens_incomeineq,selfcens_nationalpride,selfcens_discuss,selfcens_family,selfcens_happiness,selfcens_leisure,selfcens_friends,selfcens_work,selfcens_index1,selfcens_index2,selfcens_index3
4,2,2,3,2,5,3,2,2,2,1,1,3,1,2,1,3,2,30,3,5,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,2,2,1,5,1,2,3,3,1,1,4,1,3,1,3,2,32,2,3,NA,NA,NA,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,2,2,1,5,2,2,2,2,1,1,3,1,1,1,2,1,33,3,4,NA,NA,NA,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,2,2,1,5,2,1,2,2,1,1,3,2,3,1,3,2,25,3,4,NA,NA,NA,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,1,2,2,6,1,2,2,2,1,1,3,1,1,2,1,1,22,3,4,NA,NA,NA,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,2,3,3,5,1,2,2,2,1,1,4,1,2,2,2,2,25,2,4,NA,NA,NA,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,2,1,2,7,2,2,2,2,1,1,2,1,1,1,2,1,39,2,5,NA,NA,NA,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,2,3,1,5,1,3,3,3,1,1,1,1,3,1,3,2,35,2,4,NA,NA,NA,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,2,3,2,7,2,2,2,2,3,1,2,1,1,1,2,1,38,3,6,NA,NA,NA,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,2,3,1,5,2,1,3,3,1,1,2,1,3,2,3,2,30,2,5,NA,NA,NA,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,2,1,1,5,1,1,1,1,1,1,2,1,1,1,1,1,35,3,5,NA,NA,NA,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,2,3,2,5,1,2,2,2,1,1,2,1,3,1,3,2,24,2,5,NA,NA,NA,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,2,2,1,5,1,2,1,1,1,1,2,1,1,1,1,1,29,3,5,NA,NA,NA,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,2,2,2,7,1,1,3,3,1,1,3,3,3,1,3,2,30,2,5,NA,NA,NA,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,2,3,2,5,1,2,3,3,1,1,3,2,3,2,3,2,28,2,5,NA,NA,NA,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,2,2,2,5,1,3,1,1,1,1,4,1,2,2,2,1,24,3,5,NA,NA,NA,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,2,3,2,6,1,3,3,3,4,1,3,1,2,2,3,2,26,2,6,NA,NA,NA,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,2,2,1,10,2,1,1,2,1,1,2,2,2,1,2,1,25,3,3,NA,NA,NA,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,2,3,2,5,2,3,3,3,1,1,2,1,2,2,4,2,29,3,5,NA,NA,NA,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,2,2,1,7,1,1,1,1,1,1,3,1,2,1,2,1,35,3,6,NA,NA,NA,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,2,-1,1,7,2,2,1,2,1,1,2,2,3,2,3,2,27,3,4,NA,NA,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-20,0,0
4,2,2,2,1,7,1,2,1,2,1,1,1,2,3,2,2,1,20,3,7,NA,NA,NA,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,2,2,1,5,2,2,1,2,1,1,2,2,3,1,3,1,30,3,4,NA,NA,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,2,2,2,8,1,2,1,2,2,1,2,3,3,1,3,1,35,3,6,NA,NA,NA,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,2,2,1,6,1,2,1,2,1,1,2,2,3,1,3,2,29,3,5,NA,NA,NA,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,2,2,2,7,2,2,2,2,1,1,2,3,3,1,3,1,30,3,4,NA,NA,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,2,2,2,7,2,2,1,2,1,1,2,2,3,1,2,1,32,3,5,NA,NA,NA,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,2,2,1,9,4,2,1,2,1,1,2,2,3,1,4,2,26,3,4,NA,NA,NA,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,2,2,1,6,1,2,1,2,1,1,2,1,3,1,3,2,20,3,5,NA,NA,NA,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,2,2,2,7,1,2,1,2,1,1,2,2,3,2,1,1,36,3,4,NA,NA,NA,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,2,2,1,5,1,2,3,3,2,1,3,1,1,1,3,2,23,1,5,NA,NA,NA,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,2,2,2,8,2,2,1,2,2,1,1,2,3,1,3,2,27,3,4,NA,NA,NA,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,-1,2,1,7,1,2,1,2,1,1,1,2,3,1,3,1,31,3,3,NA,NA,NA,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-20,0,0
4,2,2,2,2,7,1,2,1,2,1,1,1,2,3,1,4,2,28,2,5,NA,NA,NA,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,2,2,2,9,1,2,2,3,1,1,2,1,2,2,3,1,24,3,4,NA,NA,NA,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,2,2,2,6,1,2,3,3,1,1,2,1,1,1,3,2,29,2,5,NA,NA,NA,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,2,2,2,7,1,2,2,2,2,1,2,3,2,1,2,1,29,3,5,NA,NA,NA,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,2,2,1,8,1,2,2,3,1,1,2,1,1,1,3,1,24,2,5,NA,NA,NA,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,2,2,1,9,1,2,2,3,1,1,2,1,1,2,3,1,27,3,5,NA,NA,NA,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,2,1,1,10,1,2,2,3,1,1,2,1,1,1,2,2,25,1,5,NA,NA,NA,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,2,2,2,7,1,2,2,2,2,1,2,3,2,1,2,2,27,3,5,NA,NA,NA,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,2,2,2,7,1,1,2,2,1,1,2,3,2,1,2,1,29,3,5,NA,NA,NA,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,2,2,2,7,1,2,2,2,2,1,2,3,2,1,2,1,26,2,3,NA,NA,NA,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,2,1,2,10,1,2,2,2,1,1,2,1,1,1,1,1,30,1,4,NA,NA,NA,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,2,2,2,6,1,1,3,3,1,1,2,3,2,1,3,2,31,3,5,NA,NA,NA,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,2,2,2,7,1,2,2,3,2,1,2,2,2,1,2,2,29,1,5,NA,NA,NA,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,2,2,2,5,1,2,2,3,2,1,2,2,2,1,1,2,27,1,4,NA,NA,NA,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,2,2,2,8,1,2,3,3,2,1,3,1,1,1,3,2,22,1,5,NA,NA,NA,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,2,2,2,5,1,4,3,3,1,1,3,4,2,1,4,1,30,3,4,NA,NA,NA,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,1,1,1,5,1,2,1,1,1,1,2,3,1,1,1,1,26,1,4,NA,NA,NA,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,1,2,2,4,1,4,2,3,2,1,3,4,1,1,3,1,30,2,2,NA,NA,NA,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,1,1,1,5,1,3,1,1,1,1,2,2,2,1,1,1,25,2,7,NA,NA,NA,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,1,2,2,7,2,4,2,3,1,1,2,1,2,1,3,1,32,3,5,NA,NA,NA,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,2,2,2,10,2,4,2,2,1,1,3,1,1,1,2,2,26,3,7,NA,NA,NA,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,1,2,1,7,2,2,2,3,1,1,2,1,1,2,3,2,23,3,4,NA,NA,NA,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,2,2,2,6,1,2,1,2,1,1,2,2,3,2,3,1,20,3,4,NA,NA,NA,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,2,-1,2,-2,4,2,1,2,1,1,2,2,2,1,-1,1,52,1,4,NA,NA,NA,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-40,0,0
4,3,1,2,2,7,4,4,3,1,2,1,2,1,2,1,4,2,32,1,3,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,1,1,1,8,1,3,2,2,1,1,2,2,1,1,2,1,29,3,3,NA,NA,NA,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,2,2,2,4,2,4,2,2,2,1,2,2,1,2,3,1,26,3,4,NA,NA,NA,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,2,2,1,5,2,4,3,3,2,2,3,2,2,2,4,1,25,3,3,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,2,2,2,6,2,4,2,3,2,1,2,2,2,1,3,1,40,2,4,NA,NA,NA,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,2,2,2,5,3,4,3,3,2,1,3,2,2,1,4,2,28,3,4,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,2,2,2,8,2,4,2,-1,2,1,2,2,2,1,3,1,30,2,3,NA,NA,NA,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20
4,1,2,2,2,6,1,2,3,-1,1,1,3,2,3,1,3,1,28,3,5,NA,NA,NA,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20
4,1,2,2,2,6,4,2,-1,-1,3,1,3,2,2,2,3,2,26,2,3,NA,NA,NA,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40
4,1,1,2,3,5,1,2,2,2,1,1,1,1,2,1,2,1,30,2,4,NA,NA,NA,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,2,3,3,5,1,2,3,3,1,1,3,2,3,2,3,2,28,1,5,NA,NA,NA,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,2,3,2,7,1,2,3,3,1,1,2,2,2,2,3,2,30,1,3,NA,NA,NA,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,1,3,2,6,2,3,3,3,2,1,2,2,3,2,4,2,28,1,3,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,1,3,2,4,1,3,3,3,2,1,2,2,4,2,4,2,30,1,3,NA,NA,NA,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,1,3,2,6,1,3,3,3,2,1,2,3,4,1,4,2,38,1,3,NA,NA,NA,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,2,3,2,5,2,2,-1,-1,1,2,4,2,3,1,3,2,40,1,3,NA,NA,NA,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40
4,3,1,3,2,4,1,3,3,3,2,1,2,2,3,2,4,2,40,1,3,NA,NA,NA,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,2,3,2,5,2,3,-1,-1,2,1,2,2,4,2,3,2,30,1,3,NA,NA,NA,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40
4,1,1,3,2,10,1,2,-1,-1,1,1,3,2,2,2,3,2,35,1,3,NA,NA,NA,2,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40
4,2,2,2,2,6,2,2,1,2,1,1,1,3,3,2,3,2,22,1,5,NA,NA,NA,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,2,2,1,6,1,2,1,2,2,1,2,2,2,1,2,1,22,3,5,NA,NA,NA,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,2,1,1,6,1,2,1,1,1,1,2,2,2,1,2,1,34,3,7,NA,NA,NA,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,2,2,1,6,2,2,1,2,1,1,1,2,2,1,3,1,17,3,6,NA,NA,NA,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,2,2,2,7,1,2,1,2,1,1,2,2,2,1,3,1,18,3,5,NA,NA,NA,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,2,2,2,6,1,3,1,2,1,1,2,3,3,1,2,1,20,3,5,NA,NA,NA,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,2,3,1,6,2,2,1,2,1,1,2,3,3,1,-1,2,26,3,5,NA,NA,NA,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,2,2,1,7,3,2,1,2,1,1,1,3,3,1,3,2,20,3,6,NA,NA,NA,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,2,2,2,7,1,2,1,2,1,1,2,2,2,1,3,2,23,2,5,NA,NA,NA,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,2,-1,2,5,2,2,2,2,1,1,2,3,3,1,4,2,18,2,4,NA,NA,NA,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-20,0,0
4,2,2,2,1,-2,1,2,1,2,1,1,1,3,3,2,3,2,21,3,6,NA,NA,NA,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-20,0,0
4,2,2,2,2,5,1,2,1,2,1,1,2,3,3,1,2,1,25,3,3,NA,NA,NA,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,2,-1,1,8,1,2,2,3,1,1,2,3,3,1,3,2,20,2,7,NA,NA,NA,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-20,0,0
4,2,2,3,2,7,2,2,2,-1,1,1,2,3,3,1,-1,2,27,3,5,NA,NA,NA,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20
4,2,2,3,1,-2,1,2,2,3,1,1,1,2,2,1,-1,2,18,3,6,NA,NA,NA,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-20,0,0
4,2,2,2,2,7,1,2,1,2,1,1,2,2,2,1,3,2,20,3,6,NA,NA,NA,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,2,2,2,10,1,2,3,3,1,2,2,3,2,2,3,1,27,3,5,NA,NA,NA,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,2,2,2,6,3,3,3,3,2,1,2,2,2,1,4,1,22,1,4,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,1,2,2,5,1,3,3,3,2,1,2,2,2,1,4,1,25,2,4,NA,NA,NA,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,1,3,2,6,2,4,3,3,2,1,2,2,2,1,4,1,30,3,5,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,2,2,1,10,3,3,2,3,1,1,2,3,2,1,2,1,38,1,4,NA,NA,NA,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,2,2,2,10,2,4,3,3,1,1,2,2,1,2,2,1,38,3,5,NA,NA,NA,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,2,2,1,10,3,3,3,3,1,1,2,3,1,2,3,1,31,3,6,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,2,2,1,10,3,3,3,3,1,1,2,2,1,1,2,2,35,2,7,NA,NA,NA,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,1,2,1,10,3,2,3,3,1,1,3,2,1,1,3,1,30,3,5,NA,NA,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,2,1,1,10,2,2,3,3,1,1,2,2,1,1,2,1,23,3,7,NA,NA,NA,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,2,2,1,10,3,2,2,3,1,1,2,2,1,1,3,2,35,-2,3,NA,NA,NA,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,2,2,1,10,3,2,-1,-1,1,2,2,1,1,1,-1,2,40,3,3,NA,NA,NA,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40
4,2,2,2,1,10,2,2,2,3,1,2,2,1,1,1,3,2,25,2,3,NA,NA,NA,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,2,2,1,10,2,2,2,3,1,2,2,1,1,1,3,2,30,1,4,NA,NA,NA,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,2,2,1,6,3,2,2,3,1,1,2,2,2,1,3,1,35,2,4,NA,NA,NA,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,2,2,1,10,3,2,2,3,1,1,2,3,2,1,2,1,45,3,6,NA,NA,NA,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,2,2,1,10,3,2,3,3,1,1,2,2,1,1,2,2,30,1,4,NA,NA,NA,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,2,2,1,9,3,3,2,2,1,1,2,2,1,1,2,1,34,1,4,NA,NA,NA,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,2,2,1,10,1,2,3,3,1,1,2,2,2,1,2,1,28,2,4,NA,NA,NA,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,1,2,1,10,3,2,3,3,1,1,3,3,2,1,3,2,30,1,4,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,2,2,1,10,2,3,-1,-1,1,1,2,3,2,1,-1,1,40,2,7,NA,NA,NA,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40
4,2,2,2,1,10,2,2,3,3,1,1,2,2,1,1,3,2,32,2,7,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,2,2,1,10,3,3,2,2,1,1,2,2,1,1,1,1,35,2,7,NA,NA,NA,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,2,3,1,10,3,2,3,3,1,1,3,3,2,1,3,2,33,1,4,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,2,2,1,10,3,3,3,3,1,1,2,3,1,1,2,2,40,1,4,NA,NA,NA,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,2,2,1,10,2,2,3,3,1,1,2,3,1,1,2,1,28,2,7,NA,NA,NA,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,2,2,1,10,3,2,3,3,1,1,3,3,1,1,2,2,32,2,4,NA,NA,NA,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,2,2,1,10,3,3,2,3,1,1,2,2,1,1,3,1,26,3,3,NA,NA,NA,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,2,2,1,10,3,3,2,3,1,1,3,3,2,1,2,2,30,3,3,NA,NA,NA,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,2,2,1,10,2,2,3,3,1,1,3,3,1,1,2,2,27,2,4,NA,NA,NA,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,2,2,1,10,3,3,2,3,1,1,2,2,1,1,3,1,26,3,3,NA,NA,NA,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,2,2,1,10,3,2,-1,-1,1,1,2,1,2,1,3,1,25,3,1,NA,NA,NA,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40
4,2,2,2,1,10,3,3,2,3,1,1,3,3,2,1,3,1,29,2,4,NA,NA,NA,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,2,2,1,10,3,2,2,3,1,1,2,1,2,1,2,1,45,3,6,NA,NA,NA,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,2,2,1,10,3,3,2,3,1,1,2,1,2,1,3,1,32,2,4,NA,NA,NA,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,2,2,1,10,3,3,2,2,2,1,2,1,2,1,3,2,22,1,3,NA,NA,NA,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,2,2,1,10,4,2,3,3,1,1,3,3,1,1,2,2,32,2,4,NA,NA,NA,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,2,2,1,10,3,3,2,3,1,2,3,3,1,1,2,2,30,3,3,NA,NA,NA,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,2,2,1,10,2,3,2,3,1,1,2,2,1,1,3,1,26,3,3,NA,NA,NA,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,2,2,1,6,2,2,1,2,1,1,2,1,2,1,1,1,30,3,4,NA,NA,NA,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,2,2,2,10,2,3,2,2,1,1,2,1,2,1,3,2,22,1,5,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,2,1,1,1,2,2,1,2,2,1,1,2,2,1,1,1,35,2,4,NA,NA,NA,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,1,1,1,1,2,1,1,1,2,1,1,3,3,1,1,1,29,3,3,NA,NA,NA,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,2,1,2,5,2,2,1,1,1,1,2,2,1,1,1,2,27,3,5,NA,NA,NA,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,2,1,1,5,2,1,1,1,2,2,2,2,3,1,1,1,21,3,5,NA,NA,NA,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,2,1,1,5,3,2,1,1,1,1,2,2,2,2,1,1,38,3,5,NA,NA,NA,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,2,1,1,1,3,1,1,2,2,1,2,2,2,1,1,1,45,3,4,NA,NA,NA,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,2,2,1,10,3,3,2,3,1,2,2,2,1,1,3,1,26,3,3,NA,NA,NA,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
