wave,conf_tv,trust,discuss,national_pride,income_inequality,party_vote,conf_gov,sign_petition,boycott,democracy,imp_family,happiness,leisure,imp_friends,imp_work,pol_interest,sex,age,educ,income,party_vote_local,party_vote2,party_vote3,survey_interest,regime_supporter,interested_pol,interested_survey,treatment,selfcens_vote,selfcens_petition,selfcens_boycott,selfcens_confgov,selfcens_democracy,selfcens_conftv,selfcens_trust,selfcens_incomeineq,selfcens_nationalpride,selfcens_discuss,selfcens_family,selfcens_happiness,selfcens_leisure,selfcens_friends,selfcens_work,selfcens_index1,selfcens_index2,selfcens_index3,match_group
4,3,2,-1,2,1,2,1,3,3,1,1,3,-1,3,1,4,2,25,1,3,,,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-20,-20,0,0.1.252
4,3,2,3,1,1,4,1,-1,-1,1,1,3,3,2,1,4,1,65,1,4,,,,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40,0.1.142
4,3,2,3,1,6,2,1,-1,3,1,1,3,-1,-1,1,3,2,35,1,3,,,,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,20,-20,20,0.1.63
4,2,1,3,1,5,4,1,3,3,2,1,2,2,3,1,3,1,60,1,5,,,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.569
4,-1,2,-1,1,5,1,1,3,3,1,1,3,-1,3,1,4,2,45,1,5,,,,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,-40,-20,0,0.1.299
4,-1,1,-1,1,-2,1,1,3,3,-1,1,3,2,3,1,4,2,30,1,4,,,,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,-40,20,20,0.1.664
4,2,1,2,1,4,1,1,3,3,2,1,3,2,2,1,2,1,38,1,4,,,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1.392
4,3,1,2,1,5,2,1,3,3,1,1,3,3,2,1,3,1,32,1,5,,,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.269
4,2,2,3,1,1,4,1,3,-1,1,1,3,3,2,1,4,2,30,1,3,,,,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,0.1.186
4,3,1,3,1,1,2,1,3,3,1,1,3,2,3,1,4,1,46,1,3,,,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.31
4,2,2,3,1,1,4,1,3,3,1,1,2,-1,2,1,4,2,25,1,4,,,,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-20,0,0.1.159
4,2,1,2,1,1,3,1,3,2,1,1,2,2,2,1,2,1,27,3,5,,,,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1.46
4,3,1,2,1,5,1,1,3,3,1,1,3,3,2,1,3,2,20,3,4,,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.753
4,2,1,-1,1,4,1,1,3,3,1,1,3,3,2,1,4,1,29,1,4,,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-20,0,0,0.1.224
4,2,1,2,2,1,2,1,3,3,1,1,3,4,3,1,4,2,35,1,2,,,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.8
4,2,2,2,1,4,1,1,3,3,1,1,2,2,2,1,2,1,27,2,5,,,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1.185
4,2,1,3,2,1,1,1,3,3,2,1,3,-1,2,1,4,2,22,1,2,,,,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-20,0,0.1.171
4,2,1,2,1,1,1,1,3,3,1,1,2,3,2,1,3,1,34,1,4,,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.184
4,1,1,3,-1,1,2,1,3,3,1,1,3,4,3,1,-1,2,45,1,2,,,,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-20,0,0,0.1.340
4,3,2,3,2,10,1,1,3,3,1,1,3,2,-1,1,-1,2,24,1,2,,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-20,0,0.1.171
4,3,2,3,1,5,1,1,-1,3,1,1,3,1,2,1,4,2,45,1,3,,,,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,0.1.273
4,2,2,2,1,1,2,1,-1,-1,1,1,3,2,3,1,3,1,32,1,5,,,,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40,0.1.485
4,3,1,1,2,1,1,1,2,2,1,1,2,1,2,1,2,1,25,3,4,,,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1.77
4,2,2,3,1,1,1,2,3,3,1,1,2,3,3,1,3,2,26,1,5,,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.71
4,2,2,3,1,10,2,2,-1,-1,1,1,2,3,3,1,4,2,37,1,4,,,,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40,0.1.337
4,2,1,3,1,-2,2,-1,-1,-1,1,1,2,3,2,1,4,2,31,1,4,,,,2,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,40,60,60,0.1.114
4,3,2,2,1,5,1,3,2,2,1,1,2,4,3,1,3,2,37,1,5,,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.36
4,2,1,3,1,5,1,2,3,3,-1,1,2,3,2,1,3,2,35,1,6,,,,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,20,20,0.1.29
4,2,1,3,1,5,1,2,3,3,-1,1,2,3,2,1,3,2,45,1,5,,,,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,20,20,0.1.638
4,2,2,3,1,-2,1,3,3,3,1,1,3,3,3,1,4,2,45,1,2,,,,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-20,0,0,0.1.340
4,2,2,3,1,9,2,2,-1,-1,2,1,2,3,2,1,4,2,48,1,4,,,,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40,0.1.562
4,2,2,2,1,5,3,2,2,2,1,1,2,3,2,1,3,2,20,2,4,,,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.295
4,2,1,3,1,5,2,2,3,3,-1,1,2,3,2,1,3,2,27,1,4,,,,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,20,20,0.1.506
4,2,2,3,1,10,2,3,3,3,1,1,2,3,2,1,4,2,31,1,3,,,,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.186
4,2,2,2,1,10,2,3,3,2,1,1,2,3,3,1,3,2,26,2,6,,,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.289
4,2,1,3,1,5,1,2,3,3,-1,1,2,3,2,1,3,2,26,1,5,,,,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,20,20,0.1.71
4,2,2,2,1,10,4,2,3,3,1,1,2,3,3,1,3,2,23,2,5,,,,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.137
4,2,1,3,1,5,2,2,3,3,-1,1,2,3,2,1,3,2,23,1,3,,,,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,20,20,0.1.113
4,2,2,3,1,7,2,2,3,3,1,1,2,3,3,1,3,2,35,1,4,,,,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.223
4,2,2,2,1,10,3,2,2,2,1,1,3,3,2,1,3,1,23,2,6,,,,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.32
4,2,2,2,1,5,1,2,-1,-1,1,1,2,2,2,1,3,2,22,2,4,,,,2,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40,0.1.295
4,2,2,2,1,5,1,2,3,3,1,1,3,3,3,1,3,2,21,2,6,,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.155
4,2,2,3,1,7,2,1,3,3,1,1,2,3,2,1,3,2,19,3,6,,,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.276
4,2,2,3,2,5,1,2,2,2,1,1,3,2,2,1,3,2,36,3,5,,,,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.648
4,2,2,3,2,5,2,1,3,3,1,1,3,3,2,1,3,2,34,2,4,,,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.436
4,2,2,3,1,5,1,2,2,2,1,1,1,2,2,1,3,2,35,1,6,,,,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.643
4,2,2,3,2,4,1,2,2,2,1,1,2,2,2,1,3,2,28,1,5,,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.462
4,2,-1,3,1,5,1,2,2,2,1,1,3,2,2,1,3,2,38,2,5,,,,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-20,0,0,0.1.436
4,2,2,3,1,5,1,2,2,2,1,1,1,2,2,1,3,2,40,1,6,,,,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.395
4,2,2,3,1,5,1,2,2,2,1,1,3,2,2,1,2,2,37,2,5,,,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1.180
4,2,2,3,2,5,1,2,2,2,1,1,2,2,2,1,3,2,32,1,5,,,,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.54
4,2,2,2,1,5,1,1,3,3,1,1,2,3,3,1,3,2,27,1,5,,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.388
4,2,1,2,1,10,2,1,3,3,1,1,2,3,3,1,4,2,31,1,4,,,,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.114
4,2,1,2,1,10,1,1,3,3,1,1,2,3,3,1,4,2,36,1,5,,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.36
4,2,2,2,1,10,1,1,2,2,1,1,2,3,2,1,3,2,38,3,5,,,,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.648
4,2,1,2,1,10,2,1,3,3,1,1,2,3,3,1,4,2,19,3,5,,,,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.276
4,2,2,2,2,5,1,2,2,2,1,1,1,2,2,1,1,2,50,3,8,,,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1.105
4,2,2,3,1,5,2,1,3,3,1,1,3,3,2,1,1,2,22,3,6,,,,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1.363
4,2,2,3,1,5,2,1,3,3,1,1,3,3,2,1,3,2,31,1,5,,,,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.54
4,2,2,3,2,5,3,2,2,1,1,1,1,2,2,1,3,2,28,1,7,,,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.80
4,2,2,3,2,5,1,2,2,1,1,2,3,4,2,1,3,2,32,1,5,,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.54
4,2,2,2,-1,5,3,2,2,2,1,1,2,3,2,1,2,2,21,3,-2,,,,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-20,0,0,1.1.321
4,2,2,3,1,5,2,1,3,3,1,1,3,3,2,1,3,2,30,1,3,,,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.272
4,2,2,3,1,5,2,1,3,3,1,1,3,3,2,1,3,2,35,1,5,,,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.752
4,2,2,2,1,10,2,2,3,3,1,1,2,3,2,1,3,2,32,1,5,,,,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.54
4,2,2,3,1,9,1,2,3,3,1,1,2,3,3,1,1,2,26,1,5,,,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1.28
4,2,2,3,1,9,1,2,3,3,1,1,2,3,3,1,4,2,25,1,5,,,,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.35
4,2,2,3,1,9,1,2,3,3,1,1,2,3,3,1,4,2,40,1,5,,,,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.622
4,2,2,2,1,10,1,2,3,3,1,1,2,3,2,1,3,2,22,2,6,,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.361
4,2,2,3,1,9,1,2,3,3,1,1,2,3,3,1,4,2,50,1,5,,,,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.152
4,2,2,2,1,10,1,2,3,3,1,1,2,3,2,1,3,2,35,3,7,,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.648
4,2,2,-1,1,5,2,1,3,3,1,1,3,3,2,1,3,2,21,3,5,,,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-20,0,0,0.1.753
4,2,2,2,1,10,1,1,2,2,1,1,1,3,3,1,3,1,35,1,5,,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.4
4,2,2,2,1,10,1,1,2,2,1,1,1,3,3,1,3,1,60,1,7,,,,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.139
4,2,2,2,1,5,3,2,2,2,1,1,2,2,2,1,3,1,45,1,5,,,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.42
4,2,2,3,1,10,3,2,3,3,1,1,3,4,3,1,4,1,45,1,2,,,,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.473
4,2,2,2,1,10,1,2,2,2,1,1,2,3,2,1,2,1,60,2,6,,,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1.325
4,2,2,2,1,5,1,2,2,2,1,1,2,2,2,1,3,1,35,1,4,,,,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.531
4,2,2,2,1,4,1,2,2,2,1,1,2,2,2,1,3,1,36,1,5,,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.293
4,2,1,2,1,5,1,2,2,2,1,1,2,2,2,1,3,1,26,2,6,,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.333
4,2,2,2,1,5,3,2,2,2,1,1,2,2,2,1,3,1,39,1,4,,,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.231
4,2,2,2,1,5,3,2,2,2,1,1,2,2,2,1,3,1,38,2,5,,,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.150
4,2,2,2,2,5,3,2,2,1,1,1,3,3,2,1,2,1,48,2,5,,,,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1.334
4,1,2,2,1,5,1,1,3,3,1,1,2,3,2,1,3,1,26,1,5,,,,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.278
4,2,2,2,1,5,1,2,2,2,1,1,2,2,2,1,3,1,27,3,7,,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.410
4,2,2,2,1,5,1,2,2,2,1,1,2,2,2,1,3,1,36,3,5,,,,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.595
4,2,2,2,1,10,2,1,2,2,1,1,1,3,3,1,3,1,23,2,6,,,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.689
4,2,2,2,2,5,1,2,2,1,1,1,2,2,2,1,2,1,35,2,6,,,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1.398
4,2,2,2,1,5,2,2,2,2,1,1,2,3,2,1,3,1,25,1,5,,,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.76
4,2,2,2,1,5,3,2,2,2,1,1,2,2,2,1,3,1,26,1,5,,,,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.281
4,2,2,2,1,5,1,2,2,2,1,1,2,2,2,1,3,1,25,2,4,,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.225
4,2,2,2,1,10,1,2,2,2,1,1,2,3,2,1,2,1,30,1,5,,,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1.61
4,2,1,3,1,10,3,2,3,3,1,1,3,4,3,1,4,1,40,1,5,,,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.112
4,2,2,2,1,10,2,2,2,3,1,1,2,3,3,1,3,1,34,2,4,,,,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.225
4,2,2,1,-1,10,1,2,3,3,1,1,2,3,3,1,2,1,25,3,7,,,,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-20,0,0,1.1.37
4,2,2,2,1,10,2,2,2,3,1,1,2,3,3,1,3,1,57,1,6,,,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.378
4,2,2,1,1,10,1,2,3,3,1,1,2,3,3,1,2,1,25,3,7,,,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1.37
4,2,2,2,1,5,1,1,3,3,1,1,2,3,2,1,3,1,35,1,5,,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.4
4,2,1,2,1,3,2,2,3,2,1,1,2,3,2,1,1,1,44,1,6,,,,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1.387
4,2,2,2,1,5,1,1,3,3,1,1,2,3,2,1,3,1,24,3,5,,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.725
4,2,1,3,2,7,2,1,3,3,1,1,2,3,2,1,3,1,50,1,4,,,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.620
4,2,-1,3,1,7,3,1,3,3,1,1,2,3,2,1,3,1,37,2,5,,,,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-20,0,0,0.1.150
4,2,1,2,1,5,1,2,2,2,1,1,2,2,2,1,3,1,34,2,6,,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.522
4,2,2,2,1,5,1,2,2,2,1,1,2,2,2,1,3,1,38,1,5,,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.743
4,2,2,2,1,4,1,2,2,2,1,1,2,2,2,1,3,1,30,1,5,,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.612
4,2,2,2,1,10,3,2,2,2,2,1,1,1,1,1,1,1,28,1,4,,,,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1.68
4,1,1,1,2,7,1,1,1,1,3,1,3,2,3,2,2,1,58,2,5,,,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1.334
4,2,2,1,2,10,1,2,3,2,1,1,1,1,1,1,1,1,40,2,6,,,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1.398
4,2,2,2,2,1,1,2,3,3,1,1,2,1,1,1,1,1,35,1,5,,,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1.17
4,1,2,1,2,10,1,1,1,1,1,1,2,1,1,1,4,2,23,2,5,,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.137
4,1,2,3,1,7,2,1,3,3,-1,1,3,3,2,1,4,2,30,1,5,,,,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,20,20,0.1.48
4,1,1,2,1,9,2,1,-1,-1,2,1,1,1,2,2,2,1,45,1,6,,,,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40,1.1.137
4,1,2,3,1,10,2,1,3,3,1,1,2,2,2,1,3,2,25,1,7,,,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.87
4,1,1,1,1,10,1,1,-1,-1,1,1,2,3,2,1,3,1,22,2,7,,,,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40,0.1.756
4,1,1,2,1,7,1,1,3,3,2,1,2,1,1,1,1,1,38,1,6,,,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1.300
4,1,2,2,1,7,2,1,2,2,2,1,2,3,3,1,1,1,35,2,6,,,,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1.398
4,1,1,2,1,6,3,1,1,2,2,1,2,3,3,1,1,1,52,1,5,,,,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1.35
4,2,1,-1,2,10,1,1,2,2,2,1,3,1,1,1,2,1,46,2,6,,,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-20,0,0,1.1.339
4,3,1,1,2,1,1,1,2,2,1,1,2,1,2,1,2,1,25,3,4,,,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1.77
4,2,2,3,1,1,1,2,3,3,1,1,2,3,3,1,3,2,26,1,5,,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.71
4,2,2,3,1,10,2,2,-1,-1,1,1,2,3,3,1,4,2,37,1,4,,,,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40,0.1.337
4,2,2,3,1,10,1,1,3,3,1,1,2,2,3,1,4,2,31,2,3,,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.678
4,2,1,3,1,10,1,1,3,3,1,1,2,3,3,1,4,2,50,1,2,,,,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.208
4,2,1,3,1,10,1,1,2,2,1,1,1,3,2,1,2,2,45,1,3,,,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1.150
4,2,2,2,1,10,5,2,-1,3,1,1,2,1,2,1,2,2,27,3,5,,,,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,1.1.19
4,2,2,3,1,10,1,1,2,2,1,1,2,4,1,1,3,1,70,1,1,,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.604
4,-1,2,3,1,-2,3,1,3,3,2,1,2,2,1,1,4,2,48,1,4,,,,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-40,0,0,0.1.562
4,2,1,2,1,10,1,1,3,3,2,1,1,2,2,1,3,2,20,2,6,,,,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.91
4,2,2,2,3,10,1,1,3,3,2,1,2,2,1,1,3,2,30,2,2,,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.678
4,1,2,2,1,8,2,1,2,2,2,1,2,2,2,1,2,1,40,2,8,,,,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1.201
4,1,2,3,1,8,1,1,3,3,2,1,1,1,1,1,2,2,30,2,7,,,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1.288
4,2,2,2,1,10,2,3,2,2,2,1,3,2,2,1,1,1,22,2,7,,,,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1.280
4,1,2,2,1,10,1,1,2,2,2,1,1,1,1,1,1,1,48,3,7,,,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1.103
4,2,2,2,2,9,1,2,2,2,2,1,2,2,2,2,1,1,30,2,7,,,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1.49
4,1,2,1,2,10,3,1,2,2,2,1,2,2,1,1,3,1,28,2,4,,,,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.225
4,-1,2,2,1,-2,2,-1,3,3,-1,1,2,2,1,2,3,2,22,1,6,,,,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,40,40,0.1.85
4,1,2,2,3,10,2,3,2,2,1,1,3,2,3,3,1,1,40,3,8,,,,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1.349
4,1,2,1,2,8,1,1,2,2,2,1,2,2,2,1,2,1,32,2,5,,,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1.386
4,2,2,2,3,10,2,2,-1,-1,2,1,2,3,2,2,1,1,22,3,6,,,,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40,1.1.5
4,1,2,2,2,10,1,1,2,2,2,1,2,2,2,1,3,1,53,3,7,,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.573
